Index,KernelName,gpu-id,queue-id,queue-index,pid,tid,grd,wgr,lds,scr,arch_vgpr,accum_vgpr,sgpr,wave_size,sig,obj,VALUBusy,VALUUtilization,SQ_WAVES,LDSBankConflict,MemUnitStalled,SQ_WAIT_INST_LDS,SQ_INSTS_VMEM_RD,SQ_INSTS_VALU,SQ_INSTS_LDS,DispatchNs,BeginNs,EndNs,CompleteNs
101379,"void miso::kernels::moe_gate_up_kernel<256>(miso::kernels::MoeGateUpParams) [clone .kd]",1,1,101681,1059749,1059749,30720,256,512,0,64,0,48,64,0x0,0x708daf3e35c0,30.0742694731,83.4098558509,480,0.0000000000,1.1959739127,755,23712,1256456,10593,37424110620950,37424110644930,37424110802850,37424129852064
101380,"void miso::kernels::moe_down_kernel<(miso::kernels::QType)0, 256>(miso::kernels::MoeDownParams) [clone .kd]",1,1,101682,1059749,1059749,30720,256,18944,0,84,0,32,64,0x0,0x708daf3e3600,21.0726541818,97.0494673729,480,7.5301500147,0.7458992674,202317,21168,765880,21840,37424110747636,37424110802850,37424110922851,37424129740345
101381,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,101683,1059749,1059749,512,512,512,0,28,0,32,64,0x0,0x708db8461680,0.0433657221,98.7695312500,8,0.0000000000,0.5027179466,18,96,616,24,37424110875766,37424110922851,37424111020611,37424129632783
101382,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 2048u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,101684,1059749,1059749,61440,256,0,0,72,0,48,64,0x0,0x708db844af40,23.6974125387,96.1739881024,960,0.0000000000,8.2167013738,0,25088,888000,0,37424110997388,37424111020611,37424111237252,37424129519098
101383,"void miso::kernels::q6k_gemv_kernel<2048u, 256, 1>(miso::kernels::Q6kGemvParams) [clone .kd]",1,1,101685,1059749,1059749,61440,256,0,0,60,0,32,64,0x0,0x708db844b040,9.6116076566,97.9865503961,960,0.0000000000,0.3765735394,0,6144,149312,0,37424111191658,37424111237252,37424111366372,37424129401440
101384,"void miso::kernels::attn_prep_kernel<256>(miso::kernels::AttnPrepParams) [clone .kd]",1,1,101686,1059749,1059749,4608,256,1536,0,28,0,64,64,0x0,0x708daf3b2400,0.3817705635,97.9857708255,72,0.0000000000,0.8398978071,82,170,4946,288,37424111337863,37424111366372,37424111524292,37424129274936
101385,"void miso::kernels::attn_split_kernel<256>(miso::kernels::AttnSplitParams) [clone .kd]",1,1,101687,1059749,1059749,4608,256,42496,0,96,0,32,64,0x0,0x708daf3b2440,3.0459550024,96.3814238567,72,0.5265677358,0.1641045442,4942,1136,74846,22744,37424111497732,37424111524292,37424111671493,37424129157471
101386,"void miso::kernels::attn_combine_kernel<256>(miso::kernels::AttnCombineParams) [clone .kd]",1,1,101688,1059749,1059749,4096,256,0,0,16,0,32,64,0x0,0x708daf3b2480,0.4920274897,99.4561464088,64,0.0000000000,0.1148604802,0,2368,9152,0,37424111635538,37424111671493,37424111801413,37424129028546
101387,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 4096u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,101689,1059749,1059749,61440,256,0,0,112,0,48,64,0x0,0x708db844afc0,14.9838594685,97.3202307708,960,0.0000000000,1.0221760222,0,16384,451392,0,37424111770550,37424111801413,37424111964774,37424128892343
101388,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,101690,1059749,1059749,512,512,512,0,28,0,32,64,0x0,0x708db8461680,0.0450507525,98.7695312500,8,0.0000000000,0.4022051568,19,96,616,24,37424111918385,37424111964774,37424112087974,37424128779605
101389,"void miso::kernels::moe_router_kernel<256>(miso::kernels::MoeRouterParams) [clone .kd]",1,1,101691,1059749,1059749,16640,256,0,0,36,0,32,64,0x0,0x708daf3e3580,1.6477529784,94.2115461618,260,0.0000000000,0.2774493726,0,3084,25709,0,37424112060540,37424112087974,37424112235334,37424128669967
101390,"void miso::kernels::moe_gate_up_kernel<256>(miso::kernels::MoeGateUpParams) [clone .kd]",1,1,101692,1059749,1059749,30720,256,512,0,64,0,48,64,0x0,0x708daf3e35c0,29.4547948286,83.3990711465,480,0.0000000000,1.4688361974,988,23712,1256456,10593,37424112206426,37424112235334,37424112407655,37424128562794
101391,"void miso::kernels::moe_down_kernel<(miso::kernels::QType)1, 256>(miso::kernels::MoeDownParams) [clone .kd]",1,1,101693,1059749,1059749,30720,256,18944,0,108,0,32,64,0x0,0x708daf3e3640,26.7910094637,98.5085652379,480,6.6073989102,0.7626436554,304389,33456,1113176,21840,37424112347287,37424112407655,37424112559975,37424128451469
101392,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,101694,1059749,1059749,512,512,512,0,28,0,32,64,0x0,0x708db8461680,0.0436782551,98.7695312500,8,0.0000000000,0.5132343447,17,96,616,24,37424112500726,37424112559975,37424112662536,37424128338718
101393,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 2048u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,101695,1059749,1059749,61440,256,0,0,72,0,48,64,0x0,0x708db844af40,30.3138452198,95.9921068465,960,0.0000000000,10.4601156693,0,32384,1202640,0,37424112634074,37424112662536,37424112832296,37424128225063
101394,"void miso::kernels::deltanet_step_kernel<256>(miso::kernels::DeltaNetStepParams) [clone .kd]",1,1,101696,1059749,1059749,8192,256,3072,0,184,0,64,64,0x0,0x708db8121400,3.4490245340,99.7167266187,128,0.0000000000,2.0896931000,1589,9536,84096,7616,37424112781417,37424112832296,37424112969096,37424128112187
101395,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 4096u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,101697,1059749,1059749,61440,256,0,0,112,0,48,64,0x0,0x708db844afc0,14.4129170318,97.3206595367,960,0.0000000000,2.1875610492,0,16384,451392,0,37424112934453,37424112969096,37424113120457,37424127997830
101396,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,101698,1059749,1059749,512,512,512,0,28,0,32,64,0x0,0x708db8461680,0.0429345784,98.7695312500,8,0.0000000000,0.4666811374,17,96,616,24,37424113075640,37424113120457,37424113251337,37424127887484
101397,"void miso::kernels::moe_router_kernel<256>(miso::kernels::MoeRouterParams) [clone .kd]",1,1,101699,1059749,1059749,16640,256,0,0,36,0,32,64,0x0,0x708daf3e3580,1.6600828047,94.2115461618,260,0.0000000000,0.4316971149,0,3084,25709,0,37424113223335,37424113251337,37424113396938,37424127780484
101398,"void miso::kernels::moe_gate_up_kernel<256>(miso::kernels::MoeGateUpParams) [clone .kd]",1,1,101700,1059749,1059749,30720,256,512,0,64,0,48,64,0x0,0x708daf3e35c0,29.3663667299,83.4096301114,480,0.0000000000,1.3209112373,1121,23712,1256456,10593,37424113367484,37424113396938,37424113587978,37424127669022
101399,"void miso::kernels::moe_down_kernel<(miso::kernels::QType)0, 256>(miso::kernels::MoeDownParams) [clone .kd]",1,1,101701,1059749,1059749,30720,256,18944,0,84,0,32,64,0x0,0x708daf3e3600,19.2033129316,97.0493419395,480,6.8621465056,0.5388600251,206250,21168,765880,21840,37424113525707,37424113587978,37424113717898,37424127556997
101400,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,101702,1059749,1059749,512,512,512,0,28,0,32,64,0x0,0x708db8461680,0.0386964145,98.7695312500,8,0.0000000000,0.5526698525,23,96,616,24,37424113663616,37424113717898,37424113845739,37424127437246
101401,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 2048u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,101703,1059749,1059749,61440,256,0,0,72,0,48,64,0x0,0x708db844af40,27.3140077123,95.9887188360,960,0.0000000000,9.8682644483,0,32384,1202640,0,37424113819948,37424113845739,37424118588152,37424127328065
101402,"void miso::kernels::deltanet_step_kernel<256>(miso::kernels::DeltaNetStepParams) [clone .kd]",1,1,101704,1059749,1059749,8192,256,3072,0,184,0,64,64,0x0,0x708db8121400,3.2469760346,99.7167266187,128,0.0000000000,6.3006345094,1915,9536,84096,7616,37424118544490,37424118588152,37424118709912,37424127215531
101403,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 4096u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,101705,1059749,1059749,61440,256,0,0,112,0,48,64,0x0,0x708db844afc0,13.4921653946,97.3213026928,960,0.0000000000,2.0713203143,0,16384,451392,0,37424118678508,37424118709912,37424118847673,37424127103365
101404,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,101706,1059749,1059749,512,512,512,0,28,0,32,64,0x0,0x708db8461680,0.0432918003,98.7695312500,8,0.0000000000,1.4540130761,16,96,616,24,37424118808875,37424118847673,37424118950713,37424126954659
101405,"void miso::kernels::moe_router_kernel<256>(miso::kernels::MoeRouterParams) [clone .kd]",1,1,101707,1059749,1059749,16640,256,0,0,36,0,32,64,0x0,0x708daf3e3580,1.5943747264,94.2115461618,260,0.0000000000,4.2779046692,0,3084,25709,0,37424118929342,37424118950713,37424119084153,37424126845825
101406,"void miso::kernels::moe_gate_up_kernel<256>(miso::kernels::MoeGateUpParams) [clone .kd]",1,1,101708,1059749,1059749,30720,256,512,0,64,0,48,64,0x0,0x708daf3e35c0,27.1708899620,83.4136780886,480,0.0000000000,1.9099822532,818,23712,1256456,10593,37424119059811,37424119084153,37424119250554,37424126734987
101407,"void miso::kernels::moe_down_kernel<(miso::kernels::QType)0, 256>(miso::kernels::MoeDownParams) [clone .kd]",1,1,101709,1059749,1059749,30720,256,18944,0,84,0,32,64,0x0,0x708daf3e3600,20.3122522381,97.0492165064,480,7.2584074978,0.6129998996,200742,21168,765880,21840,37424119194996,37424119250554,37424119445114,37424126623005
101408,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,101710,1059749,1059749,512,512,512,0,28,0,32,64,0x0,0x708db8461680,0.0425187016,98.7695312500,8,0.0000000000,1.0504468635,13,96,616,24,37424119393485,37424119445114,37424119543354,37424126505918
101409,"void miso::kernels::q6k_gemv_kernel<2048u, 256, 2>(miso::kernels::Q6kGemvParams) [clone .kd]",1,1,101711,1059749,1059749,122880,256,0,0,60,0,32,64,0x0,0x708db844b000,36.0126800204,97.7462768777,1920,0.0000000000,13.0500067233,0,48128,1430784,0,37424119523266,37424119543354,37424119701275,37424126391191
101410,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 2048u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,101712,1059749,1059749,61440,256,0,0,72,0,48,64,0x0,0x708db844af40,16.9124582532,96.7215599917,960,0.0000000000,6.4824109870,0,16000,496080,0,37424119654174,37424119701275,37424119818875,37424126278266
101411,"void miso::kernels::deltanet_step_kernel<256>(miso::kernels::DeltaNetStepParams) [clone .kd]",1,1,101713,1059749,1059749,8192,256,3072,0,184,0,64,64,0x0,0x708db8121400,3.2683772742,99.7167266187,128,0.0000000000,1.7171396687,1724,9536,84096,7616,37424119782833,37424119818875,37424119939196,37424126125217
101412,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 4096u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,101714,1059749,1059749,61440,256,0,0,112,0,48,64,0x0,0x708db844afc0,14.4195413252,97.3204451533,960,0.0000000000,1.9905033414,0,16384,451392,0,37424119907263,37424119939196,37424120072156,37424125955419
101413,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,101715,1059749,1059749,512,512,512,0,28,0,32,64,0x0,0x708db8461680,0.0449728757,98.7695312500,8,0.0000000000,0.4584119087,16,96,616,24,37424120032592,37424120072156,37424120176156,37424125822288
101414,"void miso::kernels::moe_router_kernel<256>(miso::kernels::MoeRouterParams) [clone .kd]",1,1,101716,1059749,1059749,16640,256,0,0,36,0,32,64,0x0,0x708daf3e3580,1.7426930898,94.2115461618,260,0.0000000000,0.4825376735,0,3084,25709,0,37424120154588,37424120176156,37424120307197,37424125698566
101415,"void miso::kernels::moe_gate_up_kernel<256>(miso::kernels::MoeGateUpParams) [clone .kd]",1,1,101717,1059749,1059749,30720,256,512,0,64,0,48,64,0x0,0x708daf3e35c0,30.1046550108,83.4026661354,480,0.0000000000,1.5787576296,706,23712,1256456,10593,37424120283478,37424120307197,37424120485277,37424125582418
101416,"void miso::kernels::moe_down_kernel<(miso::kernels::QType)1, 256>(miso::kernels::MoeDownParams) [clone .kd]",1,1,101718,1059749,1059749,30720,256,18944,0,108,0,32,64,0x0,0x708daf3e3640,25.6239885899,98.5061927444,480,6.3194273019,0.5023333749,303175,33456,1113176,21840,37424120428995,37424120485277,37424120607997,37424125453977
101417,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,101719,1059749,1059749,512,512,512,0,28,0,32,64,0x0,0x708db8461680,0.0429622469,98.7695312500,8,0.0000000000,0.4322359119,19,96,616,24,37424120555847,37424120607997,37424120711678,37424125336139
101418,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 2048u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,101720,1059749,1059749,61440,256,0,0,72,0,48,64,0x0,0x708db844af40,24.5920522121,96.1689603816,960,0.0000000000,8.5878107973,0,25088,888000,0,37424120689436,37424120711678,37424120859198,37424125166287
101419,"void miso::kernels::q6k_gemv_kernel<2048u, 256, 1>(miso::kernels::Q6kGemvParams) [clone .kd]",1,1,101721,1059749,1059749,61440,256,0,0,60,0,32,64,0x0,0x708db844b040,9.2400216346,97.9878539548,960,0.0000000000,0.3052579118,0,6144,149312,0,37424120814595,37424120859198,37424120970718,37424125165828
101420,"void miso::kernels::attn_prep_kernel<256>(miso::kernels::AttnPrepParams) [clone .kd]",1,1,101722,1059749,1059749,4608,256,1536,0,28,0,64,64,0x0,0x708daf3b2400,0.3914884826,97.9857708255,72,0.0000000000,0.8294270241,89,170,4946,288,37424120941344,37424120970718,37424121096319,37424141026067
101421,"void miso::kernels::attn_split_kernel<256>(miso::kernels::AttnSplitParams) [clone .kd]",1,1,101723,1059749,1059749,4608,256,42496,0,96,0,32,64,0x0,0x708daf3b2440,3.0447161280,96.3814238567,72,0.5263535660,0.2334399810,4567,1136,74846,22744,37424121074458,37424121096319,37424121230559,37424140916176
101422,"void miso::kernels::attn_combine_kernel<256>(miso::kernels::AttnCombineParams) [clone .kd]",1,1,101724,1059749,1059749,4096,256,0,0,16,0,32,64,0x0,0x708daf3b2480,0.5115975056,99.4561464088,64,0.0000000000,0.1567398119,0,2368,9152,0,37424121201341,37424121230559,37424121363999,37424140806861
101423,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 4096u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,101725,1059749,1059749,61440,256,0,0,112,0,48,64,0x0,0x708db844afc0,13.9658938482,97.3210883065,960,0.0000000000,1.2226066897,0,16384,451392,0,37424121338257,37424121363999,37424121500320,37424140696019
101424,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,101726,1059749,1059749,512,512,512,0,28,0,32,64,0x0,0x708db8461680,0.0440552894,98.7695312500,8,0.0000000000,0.3796247941,20,96,616,24,37424121461422,37424121500320,37424121613280,37424140583459
101425,"void miso::kernels::moe_router_kernel<256>(miso::kernels::MoeRouterParams) [clone .kd]",1,1,101727,1059749,1059749,16640,256,0,0,36,0,32,64,0x0,0x708daf3e3580,1.7032346064,94.2115461618,260,0.0000000000,0.2705283259,0,3084,25709,0,37424121591318,37424121613280,37424121757601,37424140473370
101426,"void miso::kernels::moe_gate_up_kernel<256>(miso::kernels::MoeGateUpParams) [clone .kd]",1,1,101728,1059749,1059749,30720,256,512,0,64,0,48,64,0x0,0x708daf3e35c0,28.7192573982,83.4037489694,480,0.0000000000,2.0181565163,1026,23712,1256456,10593,37424121733779,37424121757601,37424121915201,37424140357607
101427,"void miso::kernels::moe_down_kernel<(miso::kernels::QType)1, 256>(miso::kernels::MoeDownParams) [clone .kd]",1,1,101729,1059749,1059749,30720,256,18944,0,108,0,32,64,0x0,0x708daf3e3640,28.7748827086,98.4991638050,480,7.0959992608,0.6567816683,303453,33456,1113176,21840,37424121857294,37424121915201,37424122035841,37424140247769
101428,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,101730,1059749,1059749,512,512,512,0,28,0,32,64,0x0,0x708db8461680,0.0465021653,98.7695312500,8,0.0000000000,0.4190170853,20,96,616,24,37424121985841,37424122035841,37424122137122,37424140140309
101429,"void miso::kernels::q6k_gemv_kernel<2048u, 256, 2>(miso::kernels::Q6kGemvParams) [clone .kd]",1,1,101731,1059749,1059749,122880,256,0,0,60,0,32,64,0x0,0x708db844b000,40.5124621085,97.7440421012,1920,0.0000000000,13.0867844139,0,48128,1430784,0,37424122114741,37424122137122,37424122297922,37424140027665
101430,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 2048u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,101732,1059749,1059749,61440,256,0,0,72,0,48,64,0x0,0x708db844af40,16.5798542212,96.7217529197,960,0.0000000000,5.1260302952,0,16000,496080,0,37424122251983,37424122297922,37424122409122,37424139914204
101431,"void miso::kernels::deltanet_step_kernel<256>(miso::kernels::DeltaNetStepParams) [clone .kd]",1,1,101733,1059749,1059749,8192,256,3072,0,184,0,64,64,0x0,0x708db8121400,3.3928299008,99.7167266187,128,0.0000000000,1.8994593633,1921,9536,84096,7616,37424122372766,37424122409122,37424122533923,37424139801727
101432,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 4096u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,101734,1059749,1059749,61440,256,0,0,112,0,48,64,0x0,0x708db844afc0,14.0635959205,97.3204451533,960,0.0000000000,2.6275230721,0,16384,451392,0,37424122503105,37424122533923,37424122676803,37424139691053
101433,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,101735,1059749,1059749,512,512,512,0,28,0,32,64,0x0,0x708db8461680,0.0438993607,98.7695312500,8,0.0000000000,0.4203861324,14,96,616,24,37424122637250,37424122676803,37424122782083,37424139546465
101434,"void miso::kernels::moe_router_kernel<256>(miso::kernels::MoeRouterParams) [clone .kd]",1,1,101736,1059749,1059749,16640,256,0,0,36,0,32,64,0x0,0x708daf3e3580,1.7756876447,94.2115461618,260,0.0000000000,0.4604441220,0,3084,25709,0,37424122759571,37424122782083,37424122915684,37424139426746
101435,"void miso::kernels::moe_gate_up_kernel<256>(miso::kernels::MoeGateUpParams) [clone .kd]",1,1,101737,1059749,1059749,30720,256,512,0,64,0,48,64,0x0,0x708daf3e35c0,28.5088360756,83.4046097331,480,0.0000000000,1.8626050255,648,23712,1256456,10593,37424122892905,37424122915684,37424123081284,37424139320515
101436,"void miso::kernels::moe_down_kernel<(miso::kernels::QType)1, 256>(miso::kernels::MoeDownParams) [clone .kd]",1,1,101738,1059749,1059749,30720,256,18944,0,108,0,32,64,0x0,0x708daf3e3640,26.9601165912,98.5093560945,480,6.6491587544,0.6951270416,302817,33456,1113176,21840,37424123024977,37424123081284,37424123211365,37424139210601
101437,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,101739,1059749,1059749,512,512,512,0,28,0,32,64,0x0,0x708db8461680,0.0434080766,98.7695312500,8,0.0000000000,0.4122439387,21,96,616,24,37424123159027,37424123211365,37424123447205,37424139098230
101438,"void miso::kernels::q6k_gemv_kernel<2048u, 256, 2>(miso::kernels::Q6kGemvParams) [clone .kd]",1,1,101740,1059749,1059749,122880,256,0,0,60,0,32,64,0x0,0x708db844b000,37.5396874935,97.7414688489,1920,0.0000000000,12.1901142429,0,48128,1430784,0,37424123424977,37424123447205,37424123776166,37424138951460
