Index,KernelName,gpu-id,queue-id,queue-index,pid,tid,grd,wgr,lds,scr,arch_vgpr,accum_vgpr,sgpr,wave_size,sig,obj,VALUBusy,VALUUtilization,SQ_WAVES,LDSBankConflict,MemUnitStalled,SQ_WAIT_INST_LDS,SQ_INSTS_VMEM_RD,SQ_INSTS_VALU,SQ_INSTS_LDS,DispatchNs,BeginNs,EndNs,CompleteNs
102073,"void miso::kernels::moe_router_kernel<256>(miso::kernels::MoeRouterParams) [clone .kd]",1,1,102377,1553930,1553930,16640,256,0,0,36,0,32,64,0x0,0x73c6a4de3580,1.6653964867,94.2115461618,260,0.0000000000,2.7239005375,0,3084,25709,0,48298656136978,48298656160396,48298656298316,48298674760241
102074,"void miso::kernels::moe_gate_up_kernel<256>(miso::kernels::MoeGateUpParams) [clone .kd]",1,1,102378,1553930,1553930,30720,256,512,0,64,0,48,64,0x0,0x73c6a4de35c0,30.0058412018,83.4093496000,480,0.0000000000,1.5121416902,732,23712,1256456,10593,48298656274162,48298656298316,48298656458316,48298674592287
102075,"void miso::kernels::moe_down_kernel<(miso::kernels::QType)0, 256>(miso::kernels::MoeDownParams) [clone .kd]",1,1,102379,1553930,1553930,30720,256,9728,0,84,0,32,64,0x0,0x73c6a4de3600,19.7581126642,96.6127607164,480,4.0457961649,0.6687234554,1064,14688,667240,9600,48298656401713,48298656458316,48298656577676,48298674454777
102076,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,102380,1553930,1553930,512,512,512,0,28,0,32,64,0x0,0x73c6a508d680,0.0420410952,98.7695312500,8,0.0000000000,1.5061494797,28,96,616,24,48298656536130,48298656577676,48298656699115,48298674336303
102077,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 2048u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,102381,1553930,1553930,61440,256,0,0,72,0,48,64,0x0,0x73c6a5072f40,26.5961080021,96.1375136675,960,0.0000000000,8.7875903484,0,26112,932160,0,48298656675575,48298656699115,48298656851275,48298674219203
102078,"void miso::kernels::attn_prep_kernel<256>(miso::kernels::AttnPrepParams) [clone .kd]",1,1,102382,1553930,1553930,4608,256,1536,0,28,0,64,64,0x0,0x73c6a5032400,0.3985997175,97.9857708255,72,0.0000000000,0.8577423961,83,170,4946,288,48298656805642,48298656851275,48298656947915,48298674105234
102079,"void miso::kernels::attn_split_kernel<256>(miso::kernels::AttnSplitParams) [clone .kd]",1,1,102383,1553930,1553930,4608,256,26112,0,96,0,48,64,0x0,0x73c6a5032440,2.9228915479,96.7522895087,72,0.5051591205,0.2251220127,5347,1136,75074,22824,48298656925505,48298656947915,48298657094315,48298673986597
102080,"void miso::kernels::attn_combine_kernel<256>(miso::kernels::AttnCombineParams) [clone .kd]",1,1,102384,1553930,1553930,4096,256,0,0,16,0,32,64,0x0,0x73c6a5032480,0.6704402079,99.4561464088,64,0.0000000000,0.3188799227,0,2368,9152,0,48298657062296,48298657094315,48298657221034,48298673867344
102081,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 4096u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,102385,1553930,1553930,61440,256,0,0,112,0,48,64,0x0,0x73c6a5072fc0,13.4213202772,97.3213026928,960,0.0000000000,1.2214876344,0,16384,451392,0,48298657195069,48298657221034,48298657359114,48298673714011
102082,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,102386,1553930,1553930,512,512,512,0,28,0,32,64,0x0,0x73c6a508d680,0.0377969125,98.7695312500,8,0.0000000000,0.9982726068,16,96,616,24,48298657317627,48298657359114,48298657474474,48298673602206
102083,"void miso::kernels::moe_router_kernel<256>(miso::kernels::MoeRouterParams) [clone .kd]",1,1,102387,1553930,1553930,16640,256,0,0,36,0,32,64,0x0,0x73c6a4de3580,1.3299151021,94.2115461618,260,0.0000000000,0.2735292985,0,3084,25709,0,48298657444160,48298657474474,48298657845353,48298673493084
102084,"void miso::kernels::moe_gate_up_kernel<256>(miso::kernels::MoeGateUpParams) [clone .kd]",1,1,102388,1553930,1553930,30720,256,512,0,64,0,48,64,0x0,0x73c6a4de35c0,26.6352297175,83.4091301221,480,0.0000000000,2.0228565611,996,23712,1256456,10593,48298657810319,48298657845353,48298664794942,48298673351648
102085,"void miso::kernels::moe_down_kernel<(miso::kernels::QType)0, 256>(miso::kernels::MoeDownParams) [clone .kd]",1,1,102389,1553930,1553930,30720,256,9728,0,84,0,32,64,0x0,0x73c6a4de3600,19.7874679048,96.6153367018,480,4.0519151630,0.6043339377,997,14688,667240,9600,48298664763021,48298664794942,48298665016861,48298673237219
102086,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,102390,1553930,1553930,512,512,512,0,28,0,32,64,0x0,0x73c6a508d680,0.0406178998,98.7695312500,8,0.0000000000,0.5407055335,16,96,616,24,48298664972555,48298665016861,48298665210301,48298673122486
102087,"void miso::kernels::q6k_gemv_kernel<2048u, 256, 2>(miso::kernels::Q6kGemvParams) [clone .kd]",1,1,102391,1553930,1553930,122880,256,0,0,60,0,32,64,0x0,0x73c6a5073000,35.9500219180,97.7439743823,1920,0.0000000000,12.9562356756,0,48128,1430784,0,48298665190913,48298665210301,48298665430461,48298672930657
102088,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 2048u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,102392,1553930,1553930,61440,256,0,0,72,0,48,64,0x0,0x73c6a5072f40,15.9903608155,96.7252257554,960,0.0000000000,4.9966178367,0,16000,496080,0,48298665388664,48298665430461,48298665601180,48298672809856
102089,"void miso::kernels::deltanet_step_kernel<256>(miso::kernels::DeltaNetStepParams) [clone .kd]",1,1,102393,1553930,1553930,8192,256,3072,0,184,0,64,64,0x0,0x73c6a5051400,3.1528657906,99.7167266187,128,0.0000000000,1.5269122441,1541,9536,84096,7616,48298665559804,48298665601180,48298665735100,48298672696956
102090,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 4096u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,102394,1553930,1553930,61440,256,0,0,112,0,48,64,0x0,0x73c6a5072fc0,13.4595222847,97.3213026928,960,0.0000000000,1.3339947686,0,16384,451392,0,48298665701612,48298665735100,48298665872540,48298672587259
102091,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,102395,1553930,1553930,512,512,512,0,28,0,32,64,0x0,0x73c6a508d680,0.0421474106,98.7695312500,8,0.0000000000,0.3702205139,20,96,616,24,48298665833463,48298665872540,48298665991740,48298672475379
102092,"void miso::kernels::moe_router_kernel<256>(miso::kernels::MoeRouterParams) [clone .kd]",1,1,102396,1553930,1553930,16640,256,0,0,36,0,32,64,0x0,0x73c6a4de3580,1.6518633306,94.2115461618,260,0.0000000000,0.4728511320,0,3084,25709,0,48298665971243,48298665991740,48298666207259,48298672358670
102093,"void miso::kernels::moe_gate_up_kernel<256>(miso::kernels::MoeGateUpParams) [clone .kd]",1,1,102397,1553930,1553930,30720,256,512,0,64,0,48,64,0x0,0x73c6a4de35c0,28.6522216535,83.4086491777,480,0.0000000000,1.5639706344,865,23712,1256456,10593,48298666183322,48298666207259,48298666443579,48298672251920
102094,"void miso::kernels::moe_down_kernel<(miso::kernels::QType)1, 256>(miso::kernels::MoeDownParams) [clone .kd]",1,1,102398,1553930,1553930,30720,256,9728,0,108,0,32,64,0x0,0x73c6a4de3640,27.8275389062,98.3606330903,480,1.2541437366,0.7562712145,2238,26976,1014536,9600,48298666380884,48298666443579,48298666569499,48298672089085
102095,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,102399,1553930,1553930,512,512,512,0,28,0,32,64,0x0,0x73c6a508d680,0.0434646782,98.7695312500,8,0.0000000000,0.5059871790,18,96,616,24,48298666519696,48298666569499,48298666695578,48298671903992
102096,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 2048u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,102400,1553930,1553930,61440,256,0,0,72,0,48,64,0x0,0x73c6a5072f40,27.9034518771,95.9855674131,960,0.0000000000,9.9808660348,0,32384,1202640,0,48298666668235,48298666695578,48298666876218,48298671903322
102097,"void miso::kernels::deltanet_step_kernel<256>(miso::kernels::DeltaNetStepParams) [clone .kd]",1,1,102401,1553930,1553930,8192,256,3072,0,184,0,64,64,0x0,0x73c6a5051400,3.2381118779,99.7167266187,128,0.0000000000,1.8374261870,2120,9536,84096,7616,48298666817520,48298666876218,48298667008538,48298695932149
102098,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 4096u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,102402,1553930,1553930,61440,256,0,0,112,0,48,64,0x0,0x73c6a5072fc0,13.8116100767,97.3195876289,960,0.0000000000,2.1919197611,0,16384,451392,0,48298666969219,48298667008538,48298667172218,48298695810331
102099,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,102403,1553930,1553930,512,512,512,0,28,0,32,64,0x0,0x73c6a508d680,0.0414803293,98.7695312500,8,0.0000000000,0.4139834407,16,96,616,24,48298667126674,48298667172218,48298667359577,48298695689104
102100,"void miso::kernels::moe_router_kernel<256>(miso::kernels::MoeRouterParams) [clone .kd]",1,1,102404,1553930,1553930,16640,256,0,0,36,0,32,64,0x0,0x73c6a4de3580,1.7274703557,94.2115461618,260,0.0000000000,0.4619364375,0,3084,25709,0,48298667334043,48298667359577,48298667513017,48298695571970
102101,"void miso::kernels::moe_gate_up_kernel<256>(miso::kernels::MoeGateUpParams) [clone .kd]",1,1,102405,1553930,1553930,30720,256,512,0,64,0,48,64,0x0,0x73c6a4de35c0,29.0897845881,83.4073140735,480,0.0000000000,1.2576928358,793,23712,1256456,10593,48298667486695,48298667513017,48298667685177,48298695454312
102102,"void miso::kernels::moe_down_kernel<(miso::kernels::QType)0, 256>(miso::kernels::MoeDownParams) [clone .kd]",1,1,102406,1553930,1553930,30720,256,9728,0,84,0,32,64,0x0,0x73c6a4de3600,20.0274712234,96.6163385109,480,4.1011035956,1.3627528934,918,14688,667240,9600,48298667628302,48298667685177,48298667809496,48298695331405
102103,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,102407,1553930,1553930,512,512,512,0,28,0,32,64,0x0,0x73c6a508d680,0.0413885871,98.7695312500,8,0.0000000000,1.0025086839,19,96,616,24,48298667762453,48298667809496,48298667913016,48298695209705
102104,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 2048u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,102408,1553930,1553930,61440,256,0,0,72,0,48,64,0x0,0x73c6a5072f40,30.2412620395,95.9946283119,960,0.0000000000,9.3880147347,0,32384,1202640,0,48298667890286,48298667913016,48298668081496,48298695087979
102105,"void miso::kernels::deltanet_step_kernel<256>(miso::kernels::DeltaNetStepParams) [clone .kd]",1,1,102409,1553930,1553930,8192,256,3072,0,184,0,64,64,0x0,0x73c6a5051400,3.3391137235,99.7167266187,128,0.0000000000,4.3360110740,1534,9536,84096,7616,48298668023815,48298668081496,48298668195416,48298694955881
102106,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 4096u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,102410,1553930,1553930,61440,256,0,0,112,0,48,64,0x0,0x73c6a5072fc0,13.9974777375,97.3206595367,960,0.0000000000,1.8978503343,0,16384,451392,0,48298668156087,48298668195416,48298668318936,48298694835219
102107,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,102411,1553930,1553930,512,512,512,0,28,0,32,64,0x0,0x73c6a508d680,0.0423717592,98.7695312500,8,0.0000000000,0.4243310188,22,96,616,24,48298668278542,48298668318936,48298668429655,48298694713254
102108,"void miso::kernels::moe_router_kernel<256>(miso::kernels::MoeRouterParams) [clone .kd]",1,1,102412,1553930,1553930,16640,256,0,0,36,0,32,64,0x0,0x73c6a4de3580,1.6917627932,94.2115461618,260,0.0000000000,0.5176387858,0,3084,25709,0,48298668406316,48298668429655,48298668560375,48298694594134
102109,"void miso::kernels::moe_gate_up_kernel<256>(miso::kernels::MoeGateUpParams) [clone .kd]",1,1,102413,1553930,1553930,30720,256,512,0,64,0,48,64,0x0,0x73c6a4de35c0,29.0465420519,83.4111277357,480,0.0000000000,1.3402698175,756,23712,1256456,10593,48298668536209,48298668560375,48298668722135,48298694467662
102110,"void miso::kernels::moe_down_kernel<(miso::kernels::QType)0, 256>(miso::kernels::MoeDownParams) [clone .kd]",1,1,102414,1553930,1553930,30720,256,9728,0,84,0,32,64,0x0,0x73c6a4de3600,19.8990131230,96.6174834612,480,4.0748470164,1.0458667056,962,14688,667240,9600,48298668666322,48298668722135,48298668831575,48298694340592
102111,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,102415,1553930,1553930,512,512,512,0,28,0,32,64,0x0,0x73c6a508d680,0.0415433349,98.7695312500,8,0.0000000000,0.4415552557,17,96,616,24,48298668792035,48298668831575,48298668949175,48298694209837
102112,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 2048u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,102416,1553930,1553930,61440,256,0,0,72,0,48,64,0x0,0x73c6a5072f40,23.8272959535,96.1699230959,960,0.0000000000,10.4709888022,0,25088,888000,0,48298668926637,48298668949175,48298669108374,48298694041612
102113,"void miso::kernels::q6k_gemv_kernel<2048u, 256, 1>(miso::kernels::Q6kGemvParams) [clone .kd]",1,1,102417,1553930,1553930,61440,256,0,0,60,0,32,64,0x0,0x73c6a5073040,8.7466401368,97.9865503961,960,0.0000000000,2.5062459068,0,6144,149312,0,48298669064445,48298669108374,48298669228214,48298693861833
102114,"void miso::kernels::attn_prep_kernel<256>(miso::kernels::AttnPrepParams) [clone .kd]",1,1,102418,1553930,1553930,4608,256,1536,0,28,0,64,64,0x0,0x73c6a5032400,0.3769536800,97.9857708255,72,0.0000000000,2.0881626449,105,170,4946,288,48298669204974,48298669228214,48298669470934,48298693737697
102115,"void miso::kernels::attn_split_kernel<256>(miso::kernels::AttnSplitParams) [clone .kd]",1,1,102419,1553930,1553930,4608,256,26112,0,96,0,48,64,0x0,0x73c6a5032440,2.9212875098,96.7522895087,72,0.5048818970,0.9212251222,5988,1136,75074,22824,48298669450474,48298669470934,48298669658773,48298693583246
102116,"void miso::kernels::attn_combine_kernel<256>(miso::kernels::AttnCombineParams) [clone .kd]",1,1,102420,1553930,1553930,4096,256,0,0,16,0,32,64,0x0,0x73c6a5032480,0.6658389663,99.4561464088,64,0.0000000000,0.2182355569,0,2368,9152,0,48298669628582,48298669658773,48298669803253,48298693457873
102117,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 4096u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,102421,1553930,1553930,61440,256,0,0,112,0,48,64,0x0,0x73c6a5072fc0,13.4557515828,97.3208739211,960,0.0000000000,2.7494753081,0,16384,451392,0,48298669772437,48298669803253,48298669956533,48298693329230
102118,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,102422,1553930,1553930,512,512,512,0,28,0,32,64,0x0,0x73c6a508d680,0.0440298302,98.7695312500,8,0.0000000000,0.3695404332,18,96,616,24,48298669912190,48298669956533,48298670130933,48298693210488
102119,"void miso::kernels::moe_router_kernel<256>(miso::kernels::MoeRouterParams) [clone .kd]",1,1,102423,1553930,1553930,16640,256,0,0,36,0,32,64,0x0,0x73c6a4de3580,1.6113036425,94.2115461618,260,0.0000000000,0.2805521266,0,3084,25709,0,48298670111308,48298670130933,48298670284532,48298693088630
102120,"void miso::kernels::moe_gate_up_kernel<256>(miso::kernels::MoeGateUpParams) [clone .kd]",1,1,102424,1553930,1553930,30720,256,512,0,64,0,48,64,0x0,0x73c6a4de35c0,29.3474111511,83.3990395405,480,0.0000000000,1.8055891990,898,23712,1256456,10593,48298670264150,48298670284532,48298670457812,48298692959474
102121,"void miso::kernels::moe_down_kernel<(miso::kernels::QType)1, 256>(miso::kernels::MoeDownParams) [clone .kd]",1,1,102425,1553930,1553930,30720,256,9728,0,108,0,32,64,0x0,0x73c6a4de3640,26.6169426221,98.3640002543,480,1.1996251172,1.1967761310,2316,26976,1014536,9600,48298670402950,48298670457812,48298670593812,48298692828045
102122,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,102426,1553930,1553930,512,512,512,0,28,0,32,64,0x0,0x73c6a508d680,0.0426820322,98.7695312500,8,0.0000000000,0.4950098200,19,96,616,24,48298670548380,48298670593812,48298670702452,48298692670478
102123,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 2048u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,102427,1553930,1553930,61440,256,0,0,72,0,48,64,0x0,0x73c6a5072f40,29.8368159643,95.9919492593,960,0.0000000000,11.4120495244,0,32384,1202640,0,48298670680656,48298670702452,48298670893491,48298692506592
102124,"void miso::kernels::deltanet_step_kernel<256>(miso::kernels::DeltaNetStepParams) [clone .kd]",1,1,102428,1553930,1553930,8192,256,3072,0,184,0,64,64,0x0,0x73c6a5051400,3.3180411025,99.7167266187,128,0.0000000000,1.4174212361,1634,9536,84096,7616,48298670842589,48298670893491,48298671008691,48298692315648
102125,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 4096u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,102429,1553930,1553930,61440,256,0,0,112,0,48,64,0x0,0x73c6a5072fc0,13.2428994842,97.3204451533,960,0.0000000000,1.7508844722,0,16384,451392,0,48298670977914,48298671008691,48298671154771,48298692207922
102126,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,102430,1553930,1553930,512,512,512,0,28,0,32,64,0x0,0x73c6a508d680,0.0436800437,98.7695312500,8,0.0000000000,0.4388198879,16,96,616,24,48298671116146,48298671154771,48298671267731,48298692093912
102127,"void miso::kernels::moe_router_kernel<256>(miso::kernels::MoeRouterParams) [clone .kd]",1,1,102431,1553930,1553930,16640,256,0,0,36,0,32,64,0x0,0x73c6a4de3580,1.6617870722,94.2115461618,260,0.0000000000,0.4700686948,0,3084,25709,0,48298671245970,48298671267731,48298671396850,48298691982252
102128,"void miso::kernels::moe_gate_up_kernel<256>(miso::kernels::MoeGateUpParams) [clone .kd]",1,1,102432,1553930,1553930,30720,256,512,0,64,0,48,64,0x0,0x73c6a4de35c0,30.0806925691,83.4110014550,480,0.0000000000,1.6416334487,679,23712,1256456,10593,48298671372723,48298671396850,48298671560850,48298691865193
102129,"void miso::kernels::moe_down_kernel<(miso::kernels::QType)0, 256>(miso::kernels::MoeDownParams) [clone .kd]",1,1,102433,1553930,1553930,30720,256,9728,0,84,0,32,64,0x0,0x73c6a4de3600,19.4354239718,96.6136193629,480,3.9797557563,0.7580421056,954,14688,667240,9600,48298671505757,48298671560850,48298671671730,48298691742101
102130,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,102434,1553930,1553930,512,512,512,0,28,0,32,64,0x0,0x73c6a508d680,0.0453611170,98.7695312500,8,0.0000000000,0.5024657080,22,96,616,24,48298671628909,48298671671730,48298671774770,48298691626273
102131,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 2048u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,102435,1553930,1553930,61440,256,0,0,72,0,48,64,0x0,0x73c6a5072f40,26.4235952960,95.9913189158,960,0.0000000000,9.0883593176,0,32384,1202640,0,48298671751930,48298671774770,48298672220368,48298691502018
102132,"void miso::kernels::deltanet_step_kernel<256>(miso::kernels::DeltaNetStepParams) [clone .kd]",1,1,102436,1553930,1553930,8192,256,3072,0,184,0,64,64,0x0,0x73c6a5051400,3.0994787747,99.7167266187,128,0.0000000000,1.5296892532,1436,9536,84096,7616,48298672159785,48298672220368,48298677759719,48298691329960
102133,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 4096u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,102437,1553930,1553930,61440,256,0,0,112,0,48,64,0x0,0x73c6a5072fc0,13.0367881451,97.3208739211,960,0.0000000000,1.1916710769,0,16384,451392,0,48298677737243,48298677759719,48298677922118,48298691200389
